TIME;LAT;LON;DIRECTION;SPEED;TOP
2022-12-28T08:31:41.052Z;52.50452788765061;13.373715765105986;135.09;0.56;valid
2022-12-28T08:31:45Z;52.50455300114407;13.373691269797106;-1.0;0.1;valid
2022-12-28T08:31:52Z;52.504573277588875;13.373677987452227;-1.0;0.0;valid
2022-12-28T08:32:04Z;52.50449310640837;13.373788462020173;-1.0;0.0;valid
2022-12-28T08:33:29Z;52.50448751749526;13.373887109224915;249.31;0.0;valid
2022-12-28T08:34:54.999Z;52.504459149159445;13.373868543959354;249.31;0.0;valid
2022-12-28T08:35:22.999Z;52.504430017559805;13.374046786162747;249.31;0.0;valid
2022-12-28T08:35:54.999Z;52.50439062787919;13.374185860424058;249.31;0.0;valid
2022-12-28T08:35:59Z;52.504333626669755;13.374194019838615;216.76;2.27;valid
2022-12-28T08:36:01Z;52.50425576270353;13.374090402291326;196.9;3.66;valid
2022-12-28T08:36:03Z;52.50425829590661;13.373950649861918;227.84;2.41;valid
2022-12-28T08:36:05Z;52.50428532422843;13.373835284520048;248.52;1.31;valid
2022-12-28T08:36:07Z;52.504308942536774;13.373724076526148;265.72;1.9;valid
2022-12-28T08:36:09Z;52.50432608944478;13.373624269252751;286.6;2.59;valid
2022-12-28T08:36:11Z;52.504397845232305;13.373488547501706;312.87;3.24;valid
2022-12-28T08:36:13Z;52.50448858057801;13.37334267588443;312.98;4.38;valid
2022-12-28T08:36:15Z;52.504569083018716;13.37323946971157;317.88;4.72;valid
2022-12-28T08:36:17Z;52.50465648672873;13.373138494568735;318.48;4.81;valid
2022-12-28T08:36:19Z;52.50470052157707;13.373000850246703;305.41;3.98;valid
2022-12-28T08:36:20Z;52.50474068206154;13.372939505354996;306.71;4.23;valid
2022-12-28T08:36:22Z;52.5048312073403;13.372848825472925;315.77;4.19;valid
2022-12-28T08:36:24Z;52.50490927020726;13.372754634152297;313.14;3.8;valid
2022-12-28T08:36:26Z;52.50494275600817;13.372651205214114;309.87;3.58;valid
2022-12-28T08:36:29Z;52.504989379518335;13.372557948280393;305.76;2.44;valid
2022-12-28T08:36:31Z;52.50501120994731;13.372481739204657;296.46;1.93;valid
2022-12-28T08:36:33Z;52.505039402406865;13.372450493068467;306.44;1.32;valid
2022-12-28T08:36:45Z;52.505053756518436;13.372406356425495;306.74;0.0;valid
2022-12-28T08:36:47Z;52.50510323780849;13.372315093932182;312.94;3.7;valid
2022-12-28T08:36:49Z;52.50515181944405;13.372229143125372;313.25;3.87;valid
2022-12-28T08:36:51Z;52.50525609714788;13.372194870859216;356.85;6.3;valid
2022-12-28T08:36:53Z;52.505415350749544;13.372215817912393;4.96;9.41;valid
2022-12-28T08:36:55Z;52.50564369243891;13.372237815075133;8.34;13.68;valid
2022-12-28T08:36:57Z;52.505932113892754;13.372318429757444;8.34;15.53;valid
2022-12-28T08:36:59Z;52.5062638807824;13.37240650634657;8.62;17.0;valid
2022-12-28T08:37:00Z;52.5064150549664;13.372448038331953;8.62;17.24;valid
2022-12-28T08:37:02Z;52.506726831147276;13.372526372628696;6.79;17.52;valid
2022-12-28T08:37:03Z;52.50688409785351;13.372561738985322;2.88;17.41;valid
2022-12-28T08:37:05Z;52.507184524139255;13.372594714750699;353.64;16.53;valid
2022-12-28T08:37:06Z;52.507329973749044;13.372577871888065;350.98;16.01;valid
2022-12-28T08:37:11.071Z;52.50802496209126;13.372274086398235;349.25;-1.0;valid
2022-12-28T08:37:13.072Z;52.50830376645753;13.372186752994168;349.06;-1.0;valid
2022-12-28T08:37:15.072Z;52.508582373729;13.372097699690448;348.78;-1.0;valid
2022-12-28T08:37:17.071Z;52.508860729158215;13.372008479739105;349.1;-1.0;valid
2022-12-28T08:37:19.072Z;52.50914046423993;13.37192995535919;352.17;-1.0;valid
2022-12-28T08:39:41.756Z;52.52884555028966;13.367837008410786;-1.0;-1.0;valid
2022-12-28T08:39:42.967Z;52.52889595009861;13.367826553113167;-1.0;-1.0;valid
2022-12-28T08:39:50Z;52.52710670003884;13.367683840532699;3.68;14.48;valid
2022-12-28T08:39:51Z;52.52723652102462;13.367697548560319;3.68;14.48;valid
2022-12-28T08:39:52Z;52.52705380477351;13.367729075263094;4.1;15.03;valid
2022-12-28T08:39:54Z;52.52723731656737;13.367735847888378;5.05;14.62;valid
2022-12-28T08:39:55.999Z;52.52748548724487;13.367789337287293;8.17;14.38;valid
2022-12-28T08:39:57.999Z;52.52770291483925;13.367823074446347;10.22;13.01;valid
2022-12-28T08:39:59.999Z;52.52793636015398;13.367937829038201;19.13;13.51;valid
2022-12-28T08:40:00.999Z;52.528045572612164;13.368008952169474;22.43;13.63;valid
2022-12-28T08:40:02.999Z;52.52825999586773;13.368200867880294;30.36;13.46;valid
2022-12-28T08:40:04.999Z;52.52843947021305;13.368453408439239;40.5;13.0;valid
2022-12-28T08:40:05.999Z;52.5285227558587;13.368583688413668;46.22;12.73;valid
2022-12-28T08:40:07.999Z;52.52862896744592;13.368853650316703;54.68;9.82;valid
2022-12-28T08:40:08.999Z;52.52866244467727;13.36895848966867;56.5;8.21;valid
2022-12-28T08:40:10.999Z;52.52871061060752;13.369118996356825;58.41;6.82;valid
2022-12-28T08:40:11.999Z;52.5287379870233;13.369186789896101;58.41;5.95;valid
2022-12-28T08:40:13.999Z;52.52877077589398;13.369282783635606;59.3;3.6;valid
2022-12-28T08:40:19.999Z;52.528768075275565;13.369328504700661;59.3;0.0;valid
2022-12-28T08:40:40.999Z;52.52873056400986;13.36935145304549;59.3;0.0;valid
2022-12-28T08:40:42.999Z;52.528751998798036;13.369414006894475;56.83;2.99;valid
2022-12-28T08:40:43.999Z;52.52876993386686;13.369476701752598;56.83;4.32;valid
2022-12-28T08:40:44.999Z;52.528805706450996;13.369528354447043;56.83;5.02;valid
2022-12-28T08:40:46.999Z;52.52887699991646;13.369613559927384;45.07;5.16;valid
2022-12-28T08:40:48.999Z;52.5290032689552;13.369550357921815;338.45;7.24;valid
2022-12-28T08:40:50.999Z;52.52916525898844;13.369427818414891;337.14;9.75;valid
2022-12-28T08:40:52.999Z;52.52936295197576;13.369301931204001;337.14;11.23;valid
2022-12-28T08:40:54.999Z;52.529568423073975;13.36917913912992;337.42;11.02;valid
2022-12-28T08:40:56.999Z;52.52975444435277;13.369063361510108;337.98;10.59;valid
2022-12-28T08:40:58.999Z;52.52992827412166;13.368943578201396;333.38;10.14;valid
2022-12-28T08:41:00.999Z;52.53008940981135;13.368811614880768;328.92;9.79;valid
2022-12-28T08:41:02.999Z;52.53026459162806;13.368679507585219;328.92;9.94;valid
2022-12-28T08:41:03.999Z;52.530363534529194;13.368598964460181;328.94;10.23;valid
2022-12-28T08:41:05.999Z;52.53050148734441;13.368405653269896;328.94;9.8;valid
2022-12-28T08:41:06.999Z;52.53057885797359;13.368321814527551;328.94;9.79;valid
2022-12-28T08:41:08.999Z;52.53073150423257;13.368162825492293;328.5;9.71;valid
2022-12-28T08:41:09.999Z;52.53080553597696;13.368084453504228;329.27;9.6;valid
2022-12-28T08:41:11.999Z;52.530957967609645;13.367934337871086;329.0;9.46;valid
2022-12-28T08:41:12.999Z;52.531035219258676;13.36786196459192;329.0;9.47;valid
2022-12-28T08:41:14.999Z;52.5311830391413;13.367717362106083;328.66;9.23;valid
2022-12-28T08:41:16.999Z;52.5313259452701;13.367571143342731;328.66;9.11;valid
2022-12-28T08:41:18.999Z;52.531471581496476;13.367428941196868;330.89;9.08;valid
2022-12-28T08:41:19.999Z;52.53154244413514;13.367369439073299;330.89;9.04;valid
2022-12-28T08:41:21.999Z;52.531686789272435;13.367238373959648;329.79;9.12;valid
2022-12-28T08:41:23Z;52.531757641926546;13.367169982761924;328.74;9.03;valid
2022-12-28T08:41:24Z;52.53182551070961;13.367100333167564;328.74;8.97;valid
2022-12-28T08:41:26Z;52.53196120682936;13.366964432591995;328.74;8.74;valid
2022-12-28T08:41:27Z;52.53203120998005;13.366895316531563;327.43;8.86;valid
2022-12-28T08:41:29Z;52.53217072202159;13.366751016859494;326.88;9.29;valid
2022-12-28T08:41:30Z;52.532237450721155;13.366676255374347;328.05;9.24;valid
2022-12-28T08:41:32Z;52.53239775458714;13.36653936300181;328.77;9.95;valid
2022-12-28T08:41:33Z;52.53247683542417;13.366456679553332;329.4;10.27;valid
2022-12-28T08:41:35Z;52.532646441827566;13.366278913714746;329.94;11.03;valid
2022-12-28T08:41:36Z;52.532735137218296;13.366186224237488;328.49;11.35;valid
2022-12-28T08:41:37Z;52.53282309228713;13.366085236291552;328.49;11.53;valid
2022-12-28T08:41:39Z;52.53300081281487;13.36589750441297;329.58;11.77;valid
2022-12-28T08:41:40Z;52.533097029124875;13.365799974677703;329.58;12.54;valid
2022-12-28T08:41:42Z;52.533305506365416;13.365591811362766;327.12;13.97;valid
2022-12-28T08:41:44Z;52.53353538022936;13.365368000069546;328.97;14.88;valid
2022-12-28T08:41:45Z;52.533648726409;13.365256713289291;329.47;14.78;valid
2022-12-28T08:41:47Z;52.5338663871097;13.365028787772783;329.87;14.25;valid
2022-12-28T08:41:48Z;52.53397150857263;13.364916256842106;330.14;13.98;valid
2022-12-28T08:41:50Z;52.53418177465326;13.364722223860396;330.05;12.78;valid
2022-12-28T08:41:52Z;52.534334120471435;13.364571362212285;330.05;8.92;valid
2022-12-28T08:41:53Z;52.53438400439143;13.364517980772579;329.81;6.91;valid
2022-12-28T08:41:56Z;52.53443886612774;13.364425523737086;329.81;2.17;valid
2022-12-28T08:41:59Z;52.53440968507172;13.364389405043568;164.67;3.43;valid
2022-12-28T08:42:01Z;52.53426577107241;13.364553317905456;147.49;6.6;valid
2022-12-28T08:42:01.999Z;52.534195692678786;13.36461925025669;146.96;8.37;valid
2022-12-28T08:42:02.999Z;52.534110525963726;13.36469541283223;148.33;9.79;valid
2022-12-28T08:42:04.999Z;52.53391705055074;13.364870349386203;148.81;12.07;valid
2022-12-28T08:42:05.999Z;52.5338209639878;13.364961278847126;148.81;11.96;valid
2022-12-28T08:42:07.999Z;52.533642262697555;13.365139239231546;148.97;11.39;valid
2022-12-28T08:42:09.999Z;52.533454814798056;13.365288061792953;148.97;11.03;valid
2022-12-28T08:42:11.999Z;52.5332858602053;13.365461559861673;148.97;10.57;valid
2022-12-28T08:42:13.999Z;52.53312242661977;13.365657004899978;148.97;10.2;valid
2022-12-28T08:42:15.999Z;52.53296311617847;13.365810535465844;148.97;9.81;valid
2022-12-28T08:42:16.999Z;52.53289589912853;13.365877478204007;149.14;9.44;valid
2022-12-28T08:42:18.999Z;52.532768850379675;13.365994042532884;149.32;8.13;valid
2022-12-28T08:42:20.999Z;52.53266180425058;13.366087566960754;149.32;6.63;valid
2022-12-28T08:42:21.999Z;52.53262396200407;13.36611468734512;149.32;5.58;valid
2022-12-28T08:42:24Z;52.53256351329798;13.366180995443367;150.36;3.67;valid
2022-12-28T08:42:26Z;52.53253965902316;13.366202371028145;150.36;0.0;valid
2022-12-28T08:42:29Z;52.532509375523695;13.366232467028583;150.36;0.0;valid
2022-12-28T08:42:31Z;52.53246567312066;13.366273468630771;149.54;2.58;valid
2022-12-28T08:42:33Z;52.53238546681742;13.366367748269422;149.54;5.34;valid
2022-12-28T08:42:35Z;52.53227112989921;13.366468152109924;149.54;5.99;valid
2022-12-28T08:42:36Z;52.53221103341116;13.366514225934866;148.63;6.49;valid
2022-12-28T08:42:38Z;52.532083453858526;13.36665650137837;147.46;7.54;valid
2022-12-28T08:42:39Z;52.532019296327675;13.36671862208417;149.58;7.58;valid
2022-12-28T08:42:41Z;52.53189958949292;13.366840156443736;148.99;7.65;valid
2022-12-28T08:42:43Z;52.531770807406026;13.366969145332867;148.99;8.15;valid
2022-12-28T08:42:45Z;52.53163909271417;13.367093757429702;148.99;8.16;valid
2022-12-28T08:42:46Z;52.531572971189746;13.367157267529887;148.99;8.25;valid
2022-12-28T08:42:48Z;52.53144635728185;13.367282032121105;148.99;8.13;valid
2022-12-28T08:42:50Z;52.5313157983236;13.367414660072452;149.25;8.04;valid
2022-12-28T08:42:51Z;52.531249430968124;13.36747026487507;149.13;8.02;valid
2022-12-28T08:42:53Z;52.53113695122496;13.367577419195012;149.13;7.29;valid
2022-12-28T08:42:55Z;52.531025539996925;13.367687050189613;148.97;7.28;valid
2022-12-28T08:42:57Z;52.53091130502199;13.367798869454068;148.97;8.19;valid
2022-12-28T08:42:59Z;52.53078832216331;13.36792171369789;148.97;8.6;valid
2022-12-28T08:43:00Z;52.53072549159504;13.367984409681698;149.2;8.5;valid
2022-12-28T08:43:02Z;52.530602142663476;13.368108162473401;149.02;8.24;valid
2022-12-28T08:43:04Z;52.53048763365822;13.368217773240248;149.02;7.7;valid
2022-12-28T08:43:06Z;52.53037057142387;13.368329742279354;148.85;7.59;valid
2022-12-28T08:43:08Z;52.53024806186203;13.36845043346582;149.25;7.81;valid
2022-12-28T08:43:09Z;52.530186561614066;13.368510789118867;149.25;7.75;valid
2022-12-28T08:43:11Z;52.530059187475395;13.368635789258825;149.25;7.96;valid
2022-12-28T08:43:12Z;52.52999184727519;13.368701114668555;148.97;8.28;valid
2022-12-28T08:43:14Z;52.5298415445212;13.368842264604138;151.64;8.91;valid
2022-12-28T08:43:16Z;52.52970080464113;13.368966522562525;157.19;9.44;valid
2022-12-28T08:43:17Z;52.52962349637605;13.36904364720782;157.19;10.06;valid
2022-12-28T08:43:19Z;52.52945158395207;13.369201578848898;157.03;10.84;valid
2022-12-28T08:43:20Z;52.529362584290844;13.369271178039268;157.03;10.72;valid
2022-12-28T08:43:22Z;52.529194038430845;13.369372748383125;157.52;9.01;valid
2022-12-28T08:43:24Z;52.52907500546097;13.369445793599832;157.52;6.72;valid
2022-12-28T08:43:26Z;52.52895140893888;13.36937226491082;213.75;7.03;valid
2022-12-28T08:43:27Z;52.52890879746146;13.36927358364038;234.04;7.72;valid
2022-12-28T08:43:29Z;52.52883032717764;13.369055790072633;239.58;8.73;valid
2022-12-28T08:43:31Z;52.528734861817114;13.368836069508124;236.37;9.67;valid
2022-12-28T08:43:32Z;52.528670111518814;13.368717800644028;231.95;10.33;valid
2022-12-28T08:43:34Z;52.52851935431411;13.368478838459206;224.44;11.32;valid
2022-12-28T08:43:36Z;52.52837720196064;13.368253517118747;218.84;11.0;valid
2022-12-28T08:43:37Z;52.52828431547885;13.368159024054977;214.57;11.39;valid
2022-12-28T08:43:39Z;52.52807136094803;13.367956640097287;207.56;12.97;valid
2022-12-28T08:43:40Z;52.527958430872275;13.367875409536966;203.74;13.16;valid
2022-12-28T08:43:41Z;52.52784485358409;13.367817365489083;199.16;12.89;valid
2022-12-28T08:43:43Z;52.52762131005003;13.367732761707694;190.88;12.24;valid
2022-12-28T08:43:45Z;52.527406462629806;13.367676500620528;185.85;11.77;valid
2022-12-28T08:43:47Z;52.52717722329212;13.36763603210336;183.91;12.75;valid
2022-12-28T08:43:49Z;52.52694102972914;13.367608544779374;183.18;13.17;valid
2022-12-28T08:43:51Z;52.526694017854254;13.367580225101547;183.0;13.64;valid
2022-12-28T08:43:52Z;52.52656456716703;13.3675668848309;183.21;13.95;valid
2022-12-28T08:43:53Z;52.52643652579919;13.3675569520897;183.14;14.17;valid
2022-12-28T08:43:55Z;52.52617758710695;13.367541854838704;181.44;14.31;valid
2022-12-28T08:43:56Z;52.52604956897523;13.36754867409676;178.63;14.2;valid
2022-12-28T08:43:58Z;52.52579201044778;13.367586777686826;173.34;14.47;valid
2022-12-28T08:43:59Z;52.52566562840002;13.367620773537633;171.27;14.24;valid
2022-12-28T08:44:01Z;52.52541277144312;13.367678854303419;175.22;14.25;valid
2022-12-28T08:44:02Z;52.52528680668122;13.367690315444175;177.55;14.02;valid
2022-12-28T08:44:03Z;52.52516331252754;13.367691390898711;177.92;13.68;valid
2022-12-28T08:44:05.141Z;52.524910560572025;13.36769392566628;180.0;13.01;valid
2022-12-28T08:44:06.143Z;52.52479510167564;13.367693303149544;180.0;12.88;valid
2022-12-28T08:44:10.074Z;52.52434349526666;13.367769792333144;164.44;-1.0;valid
2022-12-28T08:44:11.074Z;52.52423304117603;13.367826444498494;160.86;-1.0;valid
2022-12-28T08:44:13.073Z;52.524024831702185;13.36798975849884;149.36;-1.0;valid
2022-12-28T08:44:15.073Z;52.523857733411695;13.368249913401883;140.29;-1.0;valid
2022-12-28T08:47:00.952Z;52.50738451217184;13.369341798855507;-1.0;-1.0;valid
2022-12-28T08:47:03.017Z;52.506361190220325;13.37219417869613;-1.0;-1.0;valid
2022-12-28T08:47:06.023Z;52.50610054670812;13.372387476038716;188.12;12.57;valid
2022-12-28T08:47:08.001Z;52.505799068824096;13.372282957970127;185.55;13.12;valid
2022-12-28T08:47:10.001Z;52.505542639610226;13.37208851285794;190.52;11.17;valid
2022-12-28T08:47:11.999Z;52.50534584108228;13.372066621174529;189.04;8.15;valid
2022-12-28T08:47:12.999Z;52.505313277365445;13.372091752566366;189.04;6.04;valid
2022-12-28T08:47:13.999Z;52.505261987590245;13.372056823349629;194.78;4.51;valid
2022-12-28T08:47:15.998Z;52.50519947416516;13.37188713679319;267.29;3.24;valid
2022-12-28T08:47:17.998Z;52.50525649926542;13.371744346407011;304.93;5.62;valid
2022-12-28T08:47:18.998Z;52.50530164826322;13.371656214593392;306.29;7.02;valid
2022-12-28T08:47:20.998Z;52.50540741474516;13.371398942524731;302.8;9.85;valid
2022-12-28T08:47:22.998Z;52.50551729488994;13.371115312995142;302.23;10.95;valid
2022-12-28T08:47:24.998Z;52.505625617577785;13.370815638939455;300.19;11.41;valid
2022-12-28T08:47:25.998Z;52.505675747559714;13.370681126013226;298.86;10.9;valid
2022-12-28T08:47:27.998Z;52.50577075119831;13.37039653312102;298.14;10.66;valid
2022-12-28T08:47:29.998Z;52.505865654272974;13.370115032982595;297.95;10.95;valid
2022-12-28T08:47:31.998Z;52.505960737266584;13.369832091279138;298.0;10.86;valid
2022-12-28T08:47:32.998Z;52.50600241342318;13.36967216278184;298.58;10.7;valid
2022-12-28T08:47:34.998Z;52.50609575899301;13.369387968639215;296.76;10.23;valid
2022-12-28T08:47:36.998Z;52.50617735314114;13.369111465975033;295.46;9.76;valid
2022-12-28T08:47:37.998Z;52.506209576756596;13.36897737703657;292.29;9.32;valid
2022-12-28T08:47:39.998Z;52.50636087850681;13.368829908067067;330.19;8.61;valid
2022-12-28T08:47:41.998Z;52.50650905596661;13.368761761920572;340.74;8.48;valid
2022-12-28T08:47:42.999Z;52.506588648033585;13.368768901809416;18.33;8.64;valid
2022-12-28T08:47:44.999Z;52.50675762721374;13.368837126442035;18.33;9.23;valid
2022-12-28T08:47:46.999Z;52.50692594617567;13.368942980370422;18.33;9.68;valid
2022-12-28T08:47:48.999Z;52.5070831190926;13.369030877200188;18.33;9.49;valid
2022-12-28T08:47:50.999Z;52.50724215030969;13.369115368853643;17.97;9.21;valid
2022-12-28T08:47:52.999Z;52.507401490112294;13.369197817061506;18.41;9.17;valid
2022-12-28T08:47:54.999Z;52.507561611776936;13.369286167821846;18.41;9.3;valid
2022-12-28T08:47:56.999Z;52.50772205358362;13.369379915405316;18.9;9.56;valid
2022-12-28T08:47:58.999Z;52.50788033941348;13.369466538761584;18.9;9.73;valid
2022-12-28T08:48:00.999Z;52.50804609235915;13.369562292728332;19.27;9.63;valid
2022-12-28T08:48:01.999Z;52.50813368020936;13.369613117996733;19.92;9.67;valid
2022-12-28T08:48:03.999Z;52.50829079305969;13.36970209868086;21.36;9.26;valid
2022-12-28T08:48:04.999Z;52.508366965036195;13.36974757953084;23.12;8.74;valid
2022-12-28T08:48:06.999Z;52.50847224064815;13.369857045556136;36.01;5.92;valid
2022-12-28T08:48:09.999Z;52.50852229913703;13.369944725079861;46.74;1.68;valid
2022-12-28T08:48:16.999Z;52.5085321100683;13.369988287297994;46.74;0.0;valid
2022-12-28T08:48:22.999Z;52.508562059472816;13.370042231521179;49.57;3.23;valid
2022-12-28T08:48:24.999Z;52.508636247663794;13.37018313861752;51.07;7.2;valid
2022-12-28T08:48:26.999Z;52.50875792155355;13.370423351379472;51.22;11.32;valid
2022-12-28T08:48:27.999Z;52.508825997917725;13.370557413122196;51.22;11.62;valid
2022-12-28T08:48:29.999Z;52.50895575922917;13.370809258039474;50.67;10.49;valid
2022-12-28T08:48:31.999Z;52.50902932275132;13.371030721415938;67.3;8.63;valid
2022-12-28T08:48:33.999Z;52.50903812709991;13.371181609343253;78.99;4.96;valid
2022-12-28T08:48:35.999Z;52.50904143308778;13.371232699528242;82.75;1.56;valid
2022-12-28T08:48:50.999Z;52.50904862950882;13.371325468553147;82.75;3.6;valid
2022-12-28T08:48:52.999Z;52.509062750501435;13.371504487495674;82.61;6.17;valid
2022-12-28T08:48:54.999Z;52.50907891444475;13.371696997936823;81.59;6.33;valid
2022-12-28T08:48:56.999Z;52.50922130447011;13.37181200850081;28.01;7.47;valid
2022-12-28T08:48:58.999Z;52.50937186569716;13.37179499317434;350.93;8.7;valid
2022-12-28T08:48:59.999Z;52.509461945229454;13.371770238143391;350.93;9.88;valid
2022-12-28T08:49:00.999Z;52.50956550491879;13.371744598595322;351.18;11.05;valid
2022-12-28T08:49:02.999Z;52.5097838378884;13.371693171705166;351.59;11.79;valid
2022-12-28T08:49:03.999Z;52.50989637442315;13.371667106024852;351.59;12.2;valid
2022-12-28T08:49:05.999Z;52.510141240234624;13.371624823317486;350.87;13.06;valid
2022-12-28T08:49:07.999Z;52.51041267093519;13.371594343486857;350.73;14.18;valid
2022-12-28T08:49:08.999Z;52.51054602145577;13.371569996796167;351.07;14.65;valid
2022-12-28T08:49:10.999Z;52.5108059830882;13.371490488609027;349.33;14.52;valid
2022-12-28T08:49:12.999Z;52.51105219405858;13.371398873542779;341.52;13.2;valid
2022-12-28T08:49:14.999Z;52.511262261445694;13.371275050376202;341.04;12.36;valid
2022-12-28T08:49:15.999Z;52.511364994832554;13.371218947910453;344.57;12.13;valid
2022-12-28T08:49:17.999Z;52.511566833158625;13.37111313047665;345.5;11.77;valid
2022-12-28T08:49:19.999Z;52.5117678701626;13.371011987756198;345.09;11.76;valid
2022-12-28T08:49:21.999Z;52.511974799290186;13.370907019674297;345.09;12.21;valid
2022-12-28T08:49:23.999Z;52.51218998353963;13.37081128718383;343.31;12.18;valid
2022-12-28T08:49:24.999Z;52.51229610213081;13.370766619885845;344.62;11.85;valid
2022-12-28T08:49:26.998Z;52.512499465730144;13.37067658910676;345.93;11.82;valid
2022-12-28T08:49:28.999Z;52.51270872977966;13.370586558323563;345.81;11.83;valid
2022-12-28T08:49:29.999Z;52.51281331824272;13.37055411167927;345.73;11.66;valid
2022-12-28T08:49:31.999Z;52.513020301355795;13.370469839006738;345.45;11.73;valid
2022-12-28T08:49:33.999Z;52.51322448412393;13.370382873263877;345.27;11.87;valid
2022-12-28T08:49:34.999Z;52.513329804445455;13.37033520279668;345.81;12.09;valid
2022-12-28T08:49:37.138Z;52.51356145850364;13.37024600283641;346.89;12.46;valid
2022-12-28T08:49:41.077Z;52.51399063519076;13.370092891702006;351.04;-1.0;valid
2022-12-28T08:49:42.076Z;52.51410122572062;13.370065538084965;351.69;-1.0;valid
2022-12-28T08:49:43.077Z;52.51421219713132;13.370039860983264;352.27;-1.0;valid
2022-12-28T08:49:45.076Z;52.51443438572203;13.369995260994882;353.98;-1.0;valid
2022-12-28T08:51:34.999Z;52.52697139658718;13.367743981205805;2.69;12.72;valid
2022-12-28T08:51:36.999Z;52.52724548532941;13.367747276181486;4.74;13.01;valid
2022-12-28T08:51:39Z;52.52747429673177;13.367789600957954;4.84;13.01;valid
2022-12-28T08:51:40Z;52.52758445714949;13.367803102648235;4.65;12.5;valid
2022-12-28T08:51:41.999Z;52.527839507887194;13.367897684386664;14.99;14.74;valid
2022-12-28T08:51:42.999Z;52.52796363551661;13.367970247488612;19.84;14.64;valid
2022-12-28T08:51:44.999Z;52.52818786220312;13.36815972475046;28.57;13.97;valid
2022-12-28T08:51:46.999Z;52.52838488118007;13.368403751054709;38.8;13.52;valid
2022-12-28T08:51:47.999Z;52.52847161035153;13.368539823039114;43.15;13.24;valid
2022-12-28T08:51:48.999Z;52.52855472406081;13.368683369596535;48.34;12.99;valid
2022-12-28T08:51:50.999Z;52.5286628326436;13.368958610698831;56.5;10.09;valid
2022-12-28T08:51:51.999Z;52.52869694736768;13.369069568253272;58.41;8.31;valid
2022-12-28T08:51:53.999Z;52.52874681363708;13.369216954447248;58.41;5.23;valid
2022-12-28T08:51:55.999Z;52.52876252345015;13.36926270614371;59.3;2.03;valid
2022-12-28T08:52:13.999Z;52.52879103268985;13.369339302568733;59.3;4.51;valid
2022-12-28T08:52:15.999Z;52.528826729533016;13.369471913069477;56.83;4.45;valid
2022-12-28T08:52:17.999Z;52.52888846436541;13.369546318674098;45.07;4.48;valid
2022-12-28T08:52:19.999Z;52.52899376285586;13.369519793956089;338.45;6.11;valid
2022-12-28T08:52:21.999Z;52.529130552062306;13.369429045694337;337.14;8.24;valid
2022-12-28T08:52:22.999Z;52.52921544861043;13.369380810651;337.14;9.32;valid
2022-12-28T08:52:24.999Z;52.529404294676716;13.369282618546475;337.14;10.15;valid
2022-12-28T08:52:26.999Z;52.529583736324845;13.369169435938828;337.42;10.13;valid
2022-12-28T08:52:27.999Z;52.529676320294406;13.369114032010527;337.21;10.17;valid
2022-12-28T08:52:29.999Z;52.52984835182173;13.368998392181167;336.52;10.09;valid
2022-12-28T08:52:31.999Z;52.53001569099205;13.36888024714721;329.7;10.09;valid
2022-12-28T08:52:33.999Z;52.53018177259309;13.368742162036932;328.92;10.09;valid
2022-12-28T08:52:35.999Z;52.53034731857007;13.368596562101747;328.94;10.05;valid
2022-12-28T08:52:37.999Z;52.530512703994894;13.368401051492205;328.94;10.45;valid
2022-12-28T08:52:39.999Z;52.530680687011646;13.368213703702136;328.94;10.57;valid
2022-12-28T08:52:40.999Z;52.53076051244134;13.368128075843243;329.27;10.49;valid
2022-12-28T08:52:42.999Z;52.53091912012145;13.367961372517462;329.0;10.03;valid
2022-12-28T08:52:44.999Z;52.531073443331906;13.367806504110645;328.66;9.58;valid
2022-12-28T08:52:46.999Z;52.53122000963473;13.367663752850895;328.66;9.12;valid
2022-12-28T08:52:47.999Z;52.531287647636866;13.367597928641304;328.66;8.77;valid
2022-12-28T08:52:49.999Z;52.53141860749517;13.367471526414024;329.72;8.12;valid
2022-12-28T08:52:51.999Z;52.53154387086294;13.367359380048805;330.89;7.53;valid
2022-12-28T08:52:52.999Z;52.53160099053674;13.36731214052332;330.89;7.37;valid
2022-12-28T08:52:54.999Z;52.53171042241724;13.367205491599213;329.79;6.78;valid
2022-12-28T08:52:55.999Z;52.53175989382977;13.367152208413595;328.74;6.69;valid
2022-12-28T08:52:57.999Z;52.53187345629156;13.367035046551006;328.74;7.63;valid
2022-12-28T08:52:58.999Z;52.53193494775162;13.36697170532819;328.74;7.9;valid
2022-12-28T08:53:00.999Z;52.532062079903035;13.366845776895364;327.43;8.23;valid
2022-12-28T08:53:02.999Z;52.53220598502409;13.366693098872044;328.05;9.42;valid
2022-12-28T08:53:05Z;52.532352052582674;13.366554338509468;328.77;9.26;valid
2022-12-28T08:53:07Z;52.53249323637124;13.366418652054106;329.4;8.97;valid
2022-12-28T08:53:09Z;52.53262718991384;13.3662827075354;329.94;8.7;valid
2022-12-28T08:53:10Z;52.532690498039756;13.366209688580788;328.43;8.59;valid
2022-12-28T08:53:12Z;52.532829595228144;13.36607463001556;328.49;7.6;valid
2022-12-28T08:53:14Z;52.53294411417487;13.365969947335225;329.58;7.47;valid
2022-12-28T08:53:16Z;52.5330893478437;13.365816036697783;329.58;10.05;valid
2022-12-28T08:53:18Z;52.53325463820091;13.365625033516508;327.53;10.85;valid
2022-12-28T08:53:19Z;52.53333297516725;13.365543116671791;327.12;10.54;valid
